latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
37.598,-119.798,379.3,2.4,1.5,7/17/2018,2140,A,100,6.0NRT,308.8,497.6,D
37.613,-119.771,333.6,2.4,1.5,7/17/2018,2140,A,65,6.0NRT,300.2,88.6,D
37.612,-119.796,342.7,2.4,1.5,7/17/2018,2140,A,83,6.0NRT,305.7,131.3,D
37.606,-119.882,359.7,2.4,1.5,7/17/2018,2140,A,99,6.0NRT,304.6,257.1,D
37.604,-119.907,326.4,2.4,1.5,7/17/2018,2140,A,44,6.0NRT,304,43.3,D
37.625,-119.803,329.9,2.4,1.5,7/17/2018,2140,A,43,6.0NRT,304.2,64,D
37.619,-119.884,333.3,2.4,1.5,7/17/2018,2140,A,73,6.0NRT,307.5,68.4,D
37.617,-119.908,337,2.4,1.5,7/17/2018,2140,A,82,6.0NRT,306.7,89.6,D
37.631,-119.908,335.7,2.4,1.5,7/17/2018,2140,A,81,6.0NRT,308.6,81.1,D
37.662,-119.854,327.7,2.4,1.5,7/17/2018,2140,A,56,6.0NRT,306.2,49.3,D
41.935,-116.398,334.7,4.3,1.9,7/17/2018,2140,A,57,6.0NRT,316.5,123,N
19.471,-154.85,360.1,2.1,1.4,7/17/2018,2315,A,90,6.0NRT,290.5,0,D
19.487,-154.833,405.8,2.1,1.4,7/17/2018,2315,A,100,6.0NRT,300.3,0,D
19.484,-154.852,434.4,2.1,1.4,7/17/2018,2315,A,100,6.0NRT,300,0,D
19.48,-154.871,364.1,2.1,1.4,7/17/2018,2315,A,94,6.0NRT,285.2,266.9,D
19.468,-154.873,326.3,2.1,1.4,7/17/2018,2315,A,46,6.0NRT,279.7,52.7,D
19.488,-154.838,436.5,2.1,1.4,7/17/2018,2315,A,100,6.0NRT,303.6,0,D
19.484,-154.857,428.2,2.1,1.4,7/17/2018,2315,A,94,6.0NRT,297.8,1352.2,D
19.481,-154.875,410,2.1,1.4,7/17/2018,2315,A,94,6.0NRT,287.2,910.7,D
19.5,-154.84,405.9,2.1,1.4,7/17/2018,2315,A,100,6.0NRT,298.7,0,D
19.497,-154.859,473.2,2.1,1.4,7/17/2018,2315,A,100,6.0NRT,308.1,3085.6,D
19.493,-154.878,477.3,2.1,1.4,7/17/2018,2315,A,100,6.0NRT,306.5,3317.8,D
19.49,-154.897,415.4,2.1,1.4,7/17/2018,2315,A,94,6.0NRT,296.1,1036,D
19.486,-154.917,328.7,2.1,1.4,7/17/2018,2315,A,67,6.0NRT,287.2,61.1,D
19.513,-154.843,335.9,2.1,1.4,7/17/2018,2315,A,76,6.0NRT,292.1,94.7,D
19.509,-154.862,359.9,2.1,1.4,7/17/2018,2315,A,99,6.0NRT,285.2,225.9,D
19.506,-154.881,353.2,2.1,1.4,7/17/2018,2315,A,97,6.0NRT,283.4,180.6,D
19.502,-154.9,325.5,2.1,1.4,7/17/2018,2315,A,77,6.0NRT,285.8,48.3,D
19.518,-154.884,313,2.1,1.4,7/17/2018,2315,A,30,6.0NRT,282,15.5,D
31.986,-83.033,308.2,1.1,1,7/18/2018,350,T,74,6.0NRT,282,9.1,N
31.984,-83.045,302.1,1.1,1,7/18/2018,350,T,28,6.0NRT,282.3,4.7,N
31.99,-83.04,303.6,1.1,1,7/18/2018,350,T,30,6.0NRT,283.7,6.1,N
41.181,-87.855,304.4,1,1,7/18/2018,350,T,60,6.0NRT,290.2,6.6,N
41.632,-87.132,303.1,1,1,7/18/2018,350,T,53,6.0NRT,292.6,5.3,N
42.293,-83.156,306.1,1.4,1.2,7/18/2018,350,T,67,6.0NRT,291.4,10.3,N
42.304,-83.158,305.2,1.4,1.2,7/18/2018,350,T,53,6.0NRT,290.6,9.3,N
42.298,-83.164,310.7,1.4,1.2,7/18/2018,350,T,81,6.0NRT,291.3,15.4,N
17.929,-77.302,307,1.5,1.2,7/18/2018,345,T,70,6.0NRT,293.1,11.6,N
48.137,-97.597,308.8,1.6,1.3,7/18/2018,355,T,75,6.0NRT,287.5,21.2,N
25.582,-99.934,308.5,2.8,1.6,7/18/2018,525,T,75,6.0NRT,294.9,24.9,N
25.585,-99.942,308.5,2.8,1.6,7/18/2018,525,T,75,6.0NRT,295.2,26.6,N
26.886,-101.456,310.1,2.2,1.4,7/18/2018,525,T,60,6.0NRT,297.8,18,N
49.56,-119.732,322.1,1.2,1.1,7/18/2018,535,T,100,6.0NRT,293.6,23.7,N
49.558,-119.748,327.3,1.2,1.1,7/18/2018,535,T,100,6.0NRT,293.9,31.2,N
49.562,-119.739,341.2,1.2,1.1,7/18/2018,535,T,100,6.0NRT,295.8,57,N
49.559,-119.755,323.6,1.2,1.1,7/18/2018,535,T,100,6.0NRT,293.2,26.2,N
49.571,-119.744,306.6,1.2,1.1,7/18/2018,535,T,69,6.0NRT,292.3,8.6,N
33.417,-110.864,314,1,1,7/18/2018,530,T,88,6.0NRT,296.5,10.5,N
39.419,-107.03,300.7,1.4,1.2,7/18/2018,530,T,10,6.0NRT,283.8,9.3,N
39.418,-107.045,312.6,1.4,1.2,7/18/2018,530,T,85,6.0NRT,284.2,22.2,N
39.413,-107.034,302.4,1.4,1.2,7/18/2018,530,T,26,6.0NRT,284.3,11,N
39.424,-107.037,302.7,1.4,1.2,7/18/2018,530,T,28,6.0NRT,283.7,11.3,N
37.57,-119.836,340.7,2.3,1.5,7/18/2018,530,T,100,6.0NRT,296,140.2,N
37.565,-119.86,311.8,2.3,1.5,7/18/2018,530,T,56,6.0NRT,293.9,28.7,N
37.598,-119.769,314.8,2.2,1.4,7/18/2018,530,T,51,6.0NRT,294.7,37,N
37.593,-119.791,310.3,2.2,1.4,7/18/2018,530,T,7,6.0NRT,295.4,25,N
37.583,-119.839,320,2.3,1.5,7/18/2018,530,T,82,6.0NRT,295.7,49.1,N
37.61,-119.775,326,2.2,1.4,7/18/2018,530,T,100,6.0NRT,296,70.9,N
37.595,-119.845,328.3,2.3,1.5,7/18/2018,530,T,100,6.0NRT,296.3,76.2,N
37.568,-119.842,329.2,2.3,1.5,7/18/2018,530,T,100,6.0NRT,295.4,82.3,N
37.597,-119.774,315.2,2.2,1.4,7/18/2018,530,T,40,6.0NRT,295.2,36.6,N
37.581,-119.845,320.4,2.3,1.5,7/18/2018,530,T,64,6.0NRT,295.3,48.1,N
37.608,-119.781,327.7,2.2,1.4,7/18/2018,530,T,100,6.0NRT,297,76.8,N
37.593,-119.85,328.1,2.3,1.5,7/18/2018,530,T,95,6.0NRT,295.9,75.4,N
37.606,-119.855,339.7,2.3,1.5,7/18/2018,530,T,100,6.0NRT,299,128.4,N
37.6,-119.88,348.9,2.3,1.5,7/18/2018,530,T,100,6.0NRT,298.6,188.6,N
37.629,-119.81,310.9,2.2,1.4,7/18/2018,530,T,37,6.0NRT,294.9,24.4,N
37.613,-119.884,321.2,2.3,1.5,7/18/2018,530,T,100,6.0NRT,295.2,53.2,N
37.637,-119.896,312.2,2.3,1.5,7/18/2018,530,T,84,6.0NRT,295.8,28.1,N
37.632,-119.923,308.8,2.3,1.5,7/18/2018,530,T,60,6.0NRT,296.2,21.3,N
37.665,-119.83,309.9,2.2,1.4,7/18/2018,530,T,79,6.0NRT,296.3,25.7,N
37.66,-119.855,324.5,2.2,1.5,7/18/2018,530,T,100,6.0NRT,298.1,66.9,N
37.655,-119.879,315.2,2.3,1.5,7/18/2018,530,T,91,6.0NRT,297.4,35,N
37.65,-119.903,342.7,2.3,1.5,7/18/2018,530,T,100,6.0NRT,299,151,N
37.644,-119.929,317.3,2.3,1.5,7/18/2018,530,T,95,6.0NRT,296.9,44.3,N
37.664,-119.834,314.3,2.2,1.4,7/18/2018,530,T,89,6.0NRT,296.8,34.3,N
37.658,-119.859,324.4,2.2,1.5,7/18/2018,530,T,100,6.0NRT,297.9,64.6,N
37.653,-119.884,315.6,2.3,1.5,7/18/2018,530,T,62,6.0NRT,297.5,34.2,N
37.648,-119.907,337.5,2.3,1.5,7/18/2018,530,T,100,6.0NRT,298.7,121.7,N
39.522,-112.233,308.8,1,1,7/18/2018,530,T,76,6.0NRT,296.7,7,N
39.52,-112.245,305.1,1,1,7/18/2018,530,T,46,6.0NRT,294.7,4.5,N
39.408,-114.645,315.3,1.1,1,7/18/2018,530,T,91,6.0NRT,291.4,16.1,N
39.418,-114.648,309.1,1.1,1,7/18/2018,530,T,76,6.0NRT,290.4,11.1,N
39.415,-114.661,300.5,1.1,1,7/18/2018,530,T,29,6.0NRT,290.4,5.1,N
42.688,-111.586,312.5,1,1,7/18/2018,530,T,85,6.0NRT,286.8,14.6,N
42.686,-111.598,317.1,1,1,7/18/2018,530,T,95,6.0NRT,285.8,18.6,N
43.039,-114.633,314.6,1,1,7/18/2018,530,T,90,6.0NRT,293.7,12.7,N
43.037,-114.646,310.3,1,1,7/18/2018,530,T,80,6.0NRT,294.4,9.3,N
43.031,-114.741,305,1,1,7/18/2018,530,T,28,6.0NRT,293.9,5.3,N
43.04,-114.744,307,1,1,7/18/2018,530,T,70,6.0NRT,294.4,6.8,N
43.034,-114.781,321.7,1,1,7/18/2018,530,T,100,6.0NRT,296.5,19.9,N
43.043,-114.783,353.4,1,1,7/18/2018,530,T,100,6.0NRT,298.9,72,N
43.041,-114.796,319.8,1,1,7/18/2018,530,T,99,6.0NRT,295.1,17,N
43.085,-114.692,312.2,1,1,7/18/2018,530,T,84,6.0NRT,293.8,10.7,N
43.083,-114.704,309,1,1,7/18/2018,530,T,76,6.0NRT,294.1,8,N
43.074,-114.766,308,1,1,7/18/2018,530,T,73,6.0NRT,295.5,6.7,N
43.072,-114.779,317.5,1,1,7/18/2018,530,T,95,6.0NRT,296.3,14.7,N
43.07,-114.791,311.5,1,1,7/18/2018,530,T,83,6.0NRT,295.7,9.3,N
43.087,-114.744,308.1,1,1,7/18/2018,530,T,45,6.0NRT,294.3,6.7,N
42.088,-122.828,312.4,2.5,1.5,7/18/2018,530,T,85,6.0NRT,292.7,46.2,N
42.082,-122.855,317.8,2.6,1.5,7/18/2018,530,T,96,6.0NRT,292.2,63.9,N
41.948,-123.547,319.6,2.8,1.6,7/18/2018,530,T,99,6.0NRT,293.9,76.9,N
42.082,-122.829,306.8,2.5,1.5,7/18/2018,530,T,69,6.0NRT,292,29.6,N
42.075,-122.857,302.9,2.6,1.5,7/18/2018,530,T,50,6.0NRT,290.5,19.6,N
42.095,-122.835,311.6,2.5,1.5,7/18/2018,530,T,83,6.0NRT,292.6,40.4,N
42.088,-122.864,304.9,2.6,1.5,7/18/2018,530,T,38,6.0NRT,291.5,22.1,N
41.949,-123.556,314.6,2.8,1.6,7/18/2018,530,T,90,6.0NRT,293.6,57.4,N
42.246,-123.391,305.6,2.7,1.6,7/18/2018,530,T,65,6.0NRT,292.7,26.4,N
42.367,-123.856,316.4,2.9,1.6,7/18/2018,530,T,93,6.0NRT,293,65.5,N
42.846,-122.303,300.4,2.3,1.5,7/18/2018,530,T,27,6.0NRT,288.7,16.5,N
42.694,-123.141,303.3,2.5,1.5,7/18/2018,530,T,47,6.0NRT,292.1,19,N
42.687,-123.172,314.1,2.6,1.5,7/18/2018,530,T,89,6.0NRT,292,48.8,N
42.687,-123.144,302.6,2.5,1.5,7/18/2018,530,T,38,6.0NRT,292,17.7,N
42.679,-123.175,304,2.6,1.5,7/18/2018,530,T,54,6.0NRT,291.7,21.5,N
42.7,-123.151,306.5,2.5,1.5,7/18/2018,530,T,68,6.0NRT,291.6,27.7,N
42.938,-122.664,308.3,2.4,1.5,7/18/2018,530,T,74,6.0NRT,292.8,30.4,N
44.326,-115.829,308.5,1.1,1,7/18/2018,530,T,42,6.0NRT,291.8,9.4,N
44.339,-115.806,307.2,1.1,1,7/18/2018,530,T,29,6.0NRT,290.4,8.5,N
44.348,-115.801,303.2,1.1,1,7/18/2018,530,T,54,6.0NRT,290,7,N
44.067,-120.211,306.4,1.6,1.3,7/18/2018,530,T,68,6.0NRT,293,14.4,N
45.442,-120.818,369.7,1.6,1.2,7/18/2018,530,T,100,6.0NRT,298.6,229.6,N
45.437,-120.84,322.2,1.6,1.2,7/18/2018,530,T,100,6.0NRT,296.5,38.1,N
45.452,-120.823,339.2,1.6,1.2,7/18/2018,530,T,100,6.0NRT,296.3,81.2,N
45.448,-120.843,355.2,1.6,1.2,7/18/2018,530,T,100,6.0NRT,300.6,144.9,N
45.444,-120.866,327.7,1.6,1.3,7/18/2018,530,T,100,6.0NRT,298.4,48,N
45.463,-120.83,317,1.6,1.2,7/18/2018,530,T,86,6.0NRT,296.6,26,N
45.458,-120.851,355,1.6,1.2,7/18/2018,530,T,100,6.0NRT,301.6,142.8,N
45.454,-120.871,326.4,1.6,1.3,7/18/2018,530,T,100,6.0NRT,298.7,43.4,N
45.451,-120.889,319.4,1.6,1.3,7/18/2018,530,T,98,6.0NRT,296.8,30.9,N
45.447,-120.908,319.8,1.6,1.3,7/18/2018,530,T,99,6.0NRT,295.6,33.7,N
45.473,-120.836,307.6,1.6,1.2,7/18/2018,530,T,59,6.0NRT,297.1,12.9,N
45.469,-120.854,344.7,1.6,1.2,7/18/2018,530,T,100,6.0NRT,300.6,100,N
45.466,-120.873,324.4,1.6,1.3,7/18/2018,530,T,100,6.0NRT,298.3,39.4,N
45.458,-120.911,321.4,1.6,1.3,7/18/2018,530,T,100,6.0NRT,293.6,37.5,N
45.454,-120.93,314.7,1.6,1.3,7/18/2018,530,T,90,6.0NRT,292.2,25.6,N
45.481,-120.857,333.5,1.6,1.2,7/18/2018,530,T,100,6.0NRT,297,61.9,N
45.477,-120.876,323.7,1.6,1.3,7/18/2018,530,T,93,6.0NRT,295.7,37.5,N
45.473,-120.842,317.6,1.6,1.2,7/18/2018,530,T,78,6.0NRT,298.1,26.9,N
45.469,-120.86,336.8,1.6,1.2,7/18/2018,530,T,100,6.0NRT,300.9,71.6,N
45.457,-120.917,325.1,1.6,1.3,7/18/2018,530,T,100,6.0NRT,294.2,45.7,N
45.48,-120.862,335.9,1.6,1.2,7/18/2018,530,T,100,6.0NRT,297.2,69.6,N
45.476,-120.882,312,1.6,1.3,7/18/2018,530,T,28,6.0NRT,294.6,16.3,N
45.487,-120.887,359.8,1.6,1.3,7/18/2018,530,T,100,6.0NRT,299.6,169.6,N
45.483,-120.906,325.1,1.6,1.3,7/18/2018,530,T,100,6.0NRT,293.1,43.2,N
45.515,-120.922,332.1,1.6,1.3,7/18/2018,530,T,100,6.0NRT,294.4,61.2,N
45.511,-120.942,312.1,1.6,1.3,7/18/2018,530,T,83,6.0NRT,293,19.7,N
45.532,-120.952,310.7,1.6,1.3,7/18/2018,530,T,44,6.0NRT,294.1,17.1,N
45.528,-120.972,321.6,1.6,1.3,7/18/2018,530,T,100,6.0NRT,294,36.1,N
45.52,-121.013,304.5,1.6,1.3,7/18/2018,530,T,47,6.0NRT,292.3,10.9,N
45.554,-120.963,361.9,1.6,1.3,7/18/2018,530,T,100,6.0NRT,299.2,183.2,N
45.55,-120.983,333.3,1.6,1.3,7/18/2018,530,T,100,6.0NRT,295.5,64.3,N
45.553,-120.968,366.9,1.6,1.3,7/18/2018,530,T,100,6.0NRT,300,213.2,N
45.549,-120.987,312.6,1.6,1.3,7/18/2018,530,T,41,6.0NRT,293.9,18.5,N
45.57,-120.997,341,1.6,1.3,7/18/2018,530,T,100,6.0NRT,298.2,89.7,N
45.566,-121.017,361.5,1.6,1.3,7/18/2018,530,T,100,6.0NRT,299.2,182.6,N
45.581,-121.001,345.6,1.6,1.3,7/18/2018,530,T,100,6.0NRT,296.7,107.1,N
45.577,-121.022,375,1.6,1.3,7/18/2018,530,T,100,6.0NRT,299.9,271.4,N
45.573,-121.042,313.7,1.6,1.3,7/18/2018,530,T,88,6.0NRT,295.6,22.2,N
45.579,-121.067,305.7,1.6,1.3,7/18/2018,530,T,52,6.0NRT,295.1,10.6,N
47.699,-117.314,307.7,1.1,1,7/18/2018,530,T,72,6.0NRT,295.6,8.4,N
20.642,-74.985,303.1,1.4,1.2,7/18/2018,630,A,53,6.0NRT,290.5,7.6,N
18.932,-70.35,313.7,1,1,7/18/2018,630,A,88,6.0NRT,292.5,12.2,N
26.886,-101.445,306.7,2.3,1.5,7/18/2018,805,A,69,6.0NRT,296.2,16.5,N
26.11,-99.571,309,1.6,1.3,7/18/2018,805,A,76,6.0NRT,294.9,14.9,N
25.59,-99.929,310.5,1.7,1.3,7/18/2018,805,A,80,6.0NRT,296.5,18.6,N
20.515,-97.476,311.5,1.1,1,7/18/2018,810,A,83,6.0NRT,295.3,10.1,N
19.182,-96.236,307.6,1,1,7/18/2018,810,A,72,6.0NRT,295,6.2,N
19.025,-98.623,306.6,1.2,1.1,7/18/2018,810,A,69,6.0NRT,267.9,15.9,N
18.222,-93.973,305.8,1.1,1.1,7/18/2018,810,A,66,6.0NRT,291.8,6,N
18.221,-93.962,309.4,1.1,1.1,7/18/2018,810,A,77,6.0NRT,290.9,9.1,N
18.213,-93.974,305.5,1.1,1.1,7/18/2018,810,A,29,6.0NRT,291.3,5.5,N
18.211,-93.964,310.8,1.1,1.1,7/18/2018,810,A,81,6.0NRT,290.8,10.1,N
17.9,-92.488,307.7,1.4,1.2,7/18/2018,810,A,72,6.0NRT,293,10.2,N
17.902,-92.481,305.2,1.4,1.2,7/18/2018,810,A,23,6.0NRT,293.1,7.1,N
17.842,-93.123,313,1.3,1.1,7/18/2018,810,A,86,6.0NRT,282.8,17.4,N
17.84,-93.111,314.9,1.3,1.1,7/18/2018,810,A,90,6.0NRT,283.7,19.4,N
42.291,-84.367,300.9,1.4,1.2,7/18/2018,800,A,35,6.0NRT,285.2,10.9,N
41.633,-87.133,304.3,1.1,1.1,7/18/2018,800,A,60,6.0NRT,290.5,8.3,N
19.467,-154.824,320.9,1.1,1,7/18/2018,840,T,100,6.0NRT,285.6,20.8,N
19.466,-154.834,342.8,1.1,1,7/18/2018,840,T,100,6.0NRT,287.3,52.9,N
19.464,-154.844,311.7,1.1,1,7/18/2018,840,T,46,6.0NRT,284.7,13.2,N
19.474,-154.846,312.1,1.1,1,7/18/2018,840,T,19,6.0NRT,283.6,12.6,N
19.484,-154.837,313.4,1.1,1,7/18/2018,840,T,33,6.0NRT,283.3,13.9,N
19.493,-154.839,329.4,1.1,1,7/18/2018,840,T,79,6.0NRT,282.7,30,N
19.502,-154.84,333.4,1.1,1,7/18/2018,840,T,100,6.0NRT,282.1,36.5,N
19.501,-154.85,324.4,1.1,1,7/18/2018,840,T,77,6.0NRT,280.7,24.6,N
19.51,-154.851,304.5,1.1,1,7/18/2018,840,T,45,6.0NRT,280.2,8.3,N
49.57,-119.748,312.2,1.8,1.3,7/18/2018,940,A,84,6.0NRT,291.1,26.9,N
49.568,-119.723,311.8,1.8,1.3,7/18/2018,940,A,83,6.0NRT,290.8,26.2,N
45.573,-120.96,308.8,1.8,1.3,7/18/2018,940,A,76,6.0NRT,288,24.9,N
45.571,-120.936,301.4,1.8,1.3,7/18/2018,940,A,40,6.0NRT,288.6,13.2,N
45.561,-120.961,340.5,1.8,1.3,7/18/2018,940,A,100,6.0NRT,291.2,108.6,N
45.559,-120.937,316.4,1.8,1.3,7/18/2018,940,A,66,6.0NRT,289.8,35.2,N
45.537,-120.964,309.5,1.8,1.3,7/18/2018,940,A,64,6.0NRT,287,24.9,N
45.519,-120.894,347,1.8,1.3,7/18/2018,940,A,100,6.0NRT,292.5,135.5,N
45.518,-120.873,328.4,1.8,1.3,7/18/2018,940,A,100,6.0NRT,291.9,64.7,N
45.506,-120.873,312.2,1.8,1.3,7/18/2018,940,A,81,6.0NRT,290.7,27.1,N
45.532,-120.973,302.7,1.8,1.3,7/18/2018,940,A,19,6.0NRT,286.4,14.7,N
45.53,-120.949,308.5,1.8,1.3,7/18/2018,940,A,34,6.0NRT,287.4,21.8,N
45.527,-120.902,325.8,1.8,1.3,7/18/2018,940,A,100,6.0NRT,289.8,57.6,N
45.525,-120.881,324.6,1.8,1.3,7/18/2018,940,A,100,6.0NRT,291.6,55.1,N
45.515,-120.902,314.7,1.8,1.3,7/18/2018,940,A,55,6.0NRT,288.5,31.2,N
45.513,-120.879,327.9,1.8,1.3,7/18/2018,940,A,100,6.0NRT,291.3,63.9,N
45.501,-120.88,314.2,1.8,1.3,7/18/2018,940,A,83,6.0NRT,290.3,31.3,N
45.499,-120.858,315,1.8,1.3,7/18/2018,940,A,72,6.0NRT,290.9,31.3,N
45.487,-120.858,311.7,1.8,1.3,7/18/2018,940,A,50,6.0NRT,288.4,24.9,N
45.455,-120.91,315.7,1.8,1.3,7/18/2018,940,A,92,6.0NRT,291.1,36.9,N
45.443,-120.912,328,1.8,1.3,7/18/2018,940,A,100,6.0NRT,290.7,65.5,N
45.441,-120.89,326.4,1.8,1.3,7/18/2018,940,A,100,6.0NRT,295.2,59.5,N
45.435,-120.895,316,1.8,1.3,7/18/2018,940,A,92,6.0NRT,290.5,36.8,N
42.687,-111.589,323.5,1.1,1.1,7/18/2018,940,A,100,6.0NRT,283.5,29.1,N
43.092,-114.722,304.9,1,1,7/18/2018,940,A,49,6.0NRT,290.6,7.2,N
43.081,-114.775,309.4,1,1,7/18/2018,940,A,77,6.0NRT,291.1,9.4,N
43.08,-114.763,310.1,1,1,7/18/2018,940,A,79,6.0NRT,292,9.8,N
43.074,-114.789,307.6,1,1,7/18/2018,940,A,72,6.0NRT,292.1,8.4,N
43.072,-114.777,310.9,1,1,7/18/2018,940,A,81,6.0NRT,293.1,10.7,N
42.705,-123.144,301.4,2.3,1.5,7/18/2018,940,A,26,6.0NRT,287.9,17,N
42.694,-123.173,305.5,2.3,1.5,7/18/2018,940,A,64,6.0NRT,287.9,24.9,N
42.692,-123.144,319.4,2.3,1.5,7/18/2018,940,A,99,6.0NRT,289.3,60.1,N
42.694,-123.148,321.3,2.3,1.5,7/18/2018,940,A,100,6.0NRT,289,67.1,N
42.369,-123.852,307.6,2.5,1.5,7/18/2018,940,A,72,6.0NRT,289.2,33.9,N
42.091,-122.826,302.9,2.1,1.4,7/18/2018,940,A,52,6.0NRT,289.8,19.9,N
41.947,-123.534,308.4,2.3,1.5,7/18/2018,940,A,74,6.0NRT,290.9,31.8,N
37.667,-119.828,310,1.3,1.1,7/18/2018,945,A,79,6.0NRT,295.9,11.2,N
37.66,-119.859,314.5,1.3,1.1,7/18/2018,945,A,89,6.0NRT,296,15.9,N
37.655,-119.904,314.8,1.3,1.1,7/18/2018,945,A,90,6.0NRT,296.5,16.2,N
37.653,-119.89,307,1.3,1.1,7/18/2018,945,A,24,6.0NRT,296.2,7.8,N
37.643,-119.799,319.1,1.3,1.1,7/18/2018,945,A,98,6.0NRT,295,21.4,N
37.633,-119.8,305.5,1.3,1.1,7/18/2018,945,A,37,6.0NRT,294.2,7.4,N
37.635,-119.906,307.9,1.3,1.1,7/18/2018,945,A,15,6.0NRT,295.7,8.5,N
37.623,-119.892,328.3,1.3,1.1,7/18/2018,945,A,100,6.0NRT,297.3,35.4,N
37.61,-119.779,311.9,1.3,1.1,7/18/2018,945,A,20,6.0NRT,296.2,12.7,N
37.608,-119.764,308.1,1.3,1.1,7/18/2018,945,A,27,6.0NRT,294.5,9.4,N
37.613,-119.894,331.7,1.3,1.1,7/18/2018,945,A,100,6.0NRT,296.3,41.1,N
37.611,-119.879,323.1,1.3,1.1,7/18/2018,945,A,72,6.0NRT,296.6,25.9,N
37.61,-119.865,326.5,1.3,1.1,7/18/2018,945,A,89,6.0NRT,297.6,31.5,N
37.608,-119.85,340.8,1.3,1.1,7/18/2018,945,A,100,6.0NRT,298.2,61.6,N
37.601,-119.88,337.4,1.3,1.1,7/18/2018,945,A,100,6.0NRT,296.1,54,N
37.599,-119.866,346.5,1.3,1.1,7/18/2018,945,A,100,6.0NRT,298.8,75.5,N
37.598,-119.851,328.6,1.3,1.1,7/18/2018,945,A,100,6.0NRT,295.3,35.2,N
37.596,-119.838,316.5,1.3,1.1,7/18/2018,945,A,64,6.0NRT,295.1,17.7,N
37.603,-119.887,323.8,1.3,1.1,7/18/2018,945,A,100,6.0NRT,294.7,29.6,N
37.602,-119.872,340.3,1.3,1.1,7/18/2018,945,A,100,6.0NRT,299.1,61.3,N
37.6,-119.858,333.5,1.3,1.1,7/18/2018,945,A,100,6.0NRT,299.3,45.8,N
37.598,-119.844,315,1.3,1.1,7/18/2018,945,A,48,6.0NRT,295,15.8,N
37.588,-119.845,315,1.3,1.1,7/18/2018,945,A,79,6.0NRT,292.5,16.6,N
37.587,-119.831,317.8,1.3,1.1,7/18/2018,945,A,49,6.0NRT,295.4,19.2,N
37.584,-119.804,307.7,1.3,1.1,7/18/2018,945,A,5,6.0NRT,292.3,8.6,N
37.578,-119.847,310.2,1.3,1.1,7/18/2018,945,A,79,6.0NRT,291.2,12.5,N
37.577,-119.833,327.8,1.3,1.1,7/18/2018,945,A,100,6.0NRT,295.5,35.2,N
33.002,-110.766,308.9,1.8,1.3,7/18/2018,945,A,76,6.0NRT,294.3,16.1,N
19.526,-154.897,306.6,3.6,1.8,7/18/2018,1125,A,10,6.0NRT,286.8,49.6,N
19.523,-154.863,319.7,3.6,1.8,7/18/2018,1125,A,99,6.0NRT,286.1,108.4,N
19.529,-154.867,306.1,3.6,1.8,7/18/2018,1125,A,24,6.0NRT,286.1,54,N
19.516,-154.902,324.7,3.6,1.8,7/18/2018,1125,A,91,6.0NRT,286.4,148.9,N
19.513,-154.869,364.5,3.6,1.8,7/18/2018,1125,A,100,6.0NRT,286.1,630.1,N
19.51,-154.835,332.6,3.6,1.8,7/18/2018,1125,A,100,6.0NRT,285.7,204.2,N
19.5,-154.903,332.9,3.6,1.8,7/18/2018,1125,A,100,6.0NRT,285.4,212.5,N
19.497,-154.87,365.1,3.6,1.8,7/18/2018,1125,A,100,6.0NRT,285.5,639.7,N
19.494,-154.837,328.7,3.6,1.8,7/18/2018,1125,A,100,6.0NRT,286,172.9,N
19.481,-154.871,308.6,3.6,1.8,7/18/2018,1125,A,62,6.0NRT,285.7,64.7,N
19.493,-154.911,305.2,3.6,1.8,7/18/2018,1125,A,16,6.0NRT,285.3,54.4,N
19.49,-154.878,326.6,3.6,1.8,7/18/2018,1125,A,100,6.0NRT,285.4,168.9,N
19.487,-154.845,322.4,3.6,1.8,7/18/2018,1125,A,87,6.0NRT,286.2,129.8,N
45.836,-73.253,313.5,1,1,7/18/2018,1550,T,67,6.0NRT,301.8,7.6,D
43.029,-71.154,308.9,1,1,7/18/2018,1550,T,62,6.0NRT,296.4,5.6,D
43.173,-73.735,307.8,1,1,7/18/2018,1550,T,50,6.0NRT,296.4,4.6,D
42.351,-71.504,312.1,1,1,7/18/2018,1550,T,51,6.0NRT,301,6.6,D
41.606,-71.433,317.8,1,1,7/18/2018,1550,T,51,6.0NRT,300.5,8.6,D
41.603,-71.472,312.7,1,1,7/18/2018,1550,T,43,6.0NRT,300.3,5.2,D
41.564,-72.046,311.3,1,1,7/18/2018,1550,T,62,6.0NRT,300,5.8,D
31.108,-82.188,313.2,1.8,1.3,7/18/2018,1555,T,55,6.0NRT,281,19.2,D
26.926,-81.644,320.7,1.4,1.2,7/18/2018,1555,T,52,6.0NRT,297.2,20.8,D
26.917,-81.66,325.7,1.4,1.2,7/18/2018,1555,T,52,6.0NRT,294,32.8,D
20.575,-76.244,326.9,1.2,1.1,7/18/2018,1555,T,14,6.0NRT,306.9,16.6,D
20.57,-76.239,324.3,1.2,1.1,7/18/2018,1555,T,23,6.0NRT,304.8,12.8,D
18.488,-70.484,321.8,3.2,1.7,7/18/2018,1555,T,75,6.0NRT,294.7,83.4,D
49.332,-95.413,315,1,1,7/18/2018,1725,T,68,6.0NRT,302.2,9,D
27.276,-101.653,330.3,1,1,7/18/2018,1735,T,59,6.0NRT,312.6,6.6,D
